DL/UL;time;frame;subF;slot;1stSym;symbol#;cellId;rnti;ccId;tbSize;mcs;rv;SINR(dB);corrupt;TBler
UL;0.180786;18;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.182786;18;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.190786;19;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.192786;19;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.200786;20;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.202786;20;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.210786;21;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.212786;21;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.220786;22;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.222786;22;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.230786;23;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.232786;23;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.240786;24;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.242786;24;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.250786;25;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.252786;25;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.260786;26;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.262786;26;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.270786;27;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.272786;27;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.280786;28;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.282786;28;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.290786;29;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.292786;29;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.300786;30;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.302786;30;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.310786;31;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.312786;31;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.320786;32;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.322786;32;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.330786;33;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.332786;33;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.340786;34;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.342786;34;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.350786;35;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.352786;35;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.360786;36;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.362786;36;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.370786;37;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.372786;37;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.380786;38;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.382786;38;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.390786;39;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.392786;39;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.400786;40;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.402786;40;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.410786;41;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.412786;41;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.420786;42;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.422786;42;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.430786;43;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.432786;43;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.440786;44;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.442786;44;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.450786;45;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.452786;45;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.460786;46;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.462786;46;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.470786;47;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.472786;47;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.480786;48;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.482786;48;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.490786;49;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.492786;49;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.500786;50;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.502786;50;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.510786;51;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.512786;51;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.520786;52;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.522786;52;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.530786;53;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.532786;53;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.540786;54;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.542786;54;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.550786;55;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.552786;55;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.560786;56;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.562786;56;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.570786;57;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.572786;57;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.580786;58;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.582786;58;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.590786;59;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.592786;59;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.600786;60;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.602786;60;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.610786;61;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.612786;61;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.620786;62;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.622786;62;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.630786;63;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.632786;63;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.640786;64;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.642786;64;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.650786;65;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.652786;65;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.660786;66;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.662786;66;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.670786;67;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.672786;67;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.680786;68;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.682786;68;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.690786;69;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.692786;69;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.700786;70;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.702786;70;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.710786;71;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.712786;71;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.720786;72;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.722786;72;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.730786;73;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.732786;73;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.740786;74;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.742786;74;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.750786;75;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.752786;75;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.760786;76;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.762786;76;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.770786;77;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.772786;77;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.780786;78;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.782786;78;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.790786;79;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.792786;79;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.800786;80;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.802786;80;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.810786;81;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.812786;81;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.820786;82;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.822786;82;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.830786;83;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.832786;83;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.840786;84;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.842786;84;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.850786;85;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.852786;85;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.860786;86;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.862786;86;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.870786;87;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.872786;87;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.880786;88;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.882786;88;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.890786;89;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.892786;89;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.900786;90;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.902786;90;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.910786;91;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.912786;91;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.920786;92;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.922786;92;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.930786;93;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.932786;93;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.940786;94;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.942786;94;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.950786;95;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.952786;95;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.960786;96;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.962786;96;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.970786;97;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.972786;97;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.980786;98;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.982786;98;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;0.990786;99;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;0.992786;99;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;100.079;100;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;100.279;100;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;101.079;101;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;101.279;101;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;102.079;102;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;102.279;102;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;103.079;103;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;103.279;103;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;104.079;104;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;104.279;104;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;105.079;105;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;105.279;105;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;106.079;106;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;106.279;106;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;107.079;107;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;107.279;107;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;108.079;108;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;108.279;108;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;109.079;109;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;109.279;109;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;110.079;110;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;110.279;110;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;111.079;111;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;111.279;111;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;112.079;112;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;112.279;112;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;113.079;113;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;113.279;113;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;114.079;114;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;114.279;114;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;115.079;115;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;115.279;115;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;116.079;116;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;116.279;116;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;117.079;117;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;117.279;117;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;118.079;118;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;118.279;118;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;119.079;119;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;119.279;119;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;120.079;120;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;120.279;120;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;121.079;121;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;121.279;121;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;122.079;122;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;122.279;122;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;123.079;123;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;123.279;123;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;124.079;124;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;124.279;124;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;125.079;125;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;125.279;125;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;126.079;126;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;126.279;126;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;127.079;127;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;127.279;127;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;128.079;128;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;128.279;128;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;129.079;129;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;129.279;129;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;130.079;130;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;130.279;130;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;131.079;131;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;131.279;131;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;132.079;132;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;132.279;132;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;133.079;133;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;133.279;133;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;134.079;134;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;134.279;134;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;135.079;135;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;135.279;135;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;136.079;136;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;136.279;136;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;137.079;137;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;137.279;137;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;138.079;138;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;138.279;138;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;139.079;139;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;139.279;139;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;140.079;140;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;140.279;140;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;141.079;141;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;141.279;141;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;142.079;142;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;142.279;142;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;143.079;143;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;143.279;143;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;144.079;144;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;144.279;144;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;145.079;145;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;145.279;145;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;146.079;146;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;146.279;146;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;147.079;147;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;147.279;147;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;148.079;148;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;148.279;148;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;149.079;149;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;149.279;149;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;150.079;150;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;150.279;150;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;151.079;151;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;151.279;151;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;152.079;152;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;152.279;152;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;153.079;153;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;153.279;153;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;154.079;154;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;154.279;154;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;155.079;155;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;155.279;155;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;156.079;156;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;156.279;156;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;157.079;157;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;157.279;157;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;158.079;158;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;158.279;158;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;159.079;159;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;159.279;159;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;160.079;160;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;160.279;160;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;161.079;161;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;161.279;161;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;162.079;162;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;162.279;162;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;163.079;163;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;163.279;163;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;164.079;164;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;164.279;164;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;165.079;165;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;165.279;165;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;166.079;166;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;166.279;166;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;167.079;167;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;167.279;167;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;168.079;168;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;168.279;168;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;169.079;169;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;169.279;169;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;170.079;170;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;170.279;170;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;171.079;171;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;171.279;171;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;172.079;172;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;172.279;172;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;173.079;173;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;173.279;173;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;174.079;174;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;174.279;174;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;175.079;175;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;175.279;175;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;176.079;176;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;176.279;176;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;177.079;177;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;177.279;177;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;178.079;178;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;178.279;178;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;179.079;179;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
DL;179.279;179;2;3;1;1;1;1;0;2126;28;0;279.558;0;0
UL;180.079;180;0;3;1;1;1;1;0;2126;28;0;279.558;0;0
